Column1;date;username;tweet;location;label
358;27/11/2022 08:52;yohanasajaa;Petani Tebu di Madiun Dukung Ganjar Pranowo Presiden 2024. #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/fNBFWO3siX;GORONTALO;1
359;27/11/2022 08:51;yohanasajaa;Sinyal Dukungan Jokowi Untuk Pemimpin Berambut Putih. #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/NXtIF2e8nS;GORONTALO;1
360;26/11/2022 19:03;PutryAinayah;Dukung Ganjar jadi presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/G9eOrNDpuc;GORONTALO;1
361;26/11/2022 19:03;PutryAinayah;Ganjar bantu korban bencana alam #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/qjicQMRxZH;GORONTALO;1
362;26/11/2022 19:03;PutryAinayah;Dukung Ganjar jadi presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/G9eOrNDpuc;GORONTALO;1
363;26/11/2022 19:00;adhegusnaidy1;Ganjar bantu korban bencana alam #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/siNJUTjrjb;GORONTALO;1
364;26/11/2022 19:00;adhegusnaidy1;Mendukung Ganjar Pranawo maju menjadi Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/xhvaV0xAOJ;GORONTALO;1
365;26/11/2022 18:53;Manurung1D;"@branjangankawat @Maudy_kena_asma @ganjarpranowo Boleh juga usahanya untuk ""menyehatkan"" orang2 yg sakit parah 🤣🤣🤣";GORONTALO;1
366;26/11/2022 18:40;hanifaisma;Ganjar bantu korban bencana alam #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/UtrCZPwIjp;GORONTALO;1
367;26/11/2022 18:40;hanifaisma;Dukung Ganjar jadi presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/CO5MUYri0D;GORONTALO;1
368;26/11/2022 18:39;hanifaisma;Mendukung Ganjar Pranawo maju menjadi Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/PqIFm6A3Ur;GORONTALO;1
369;26/11/2022 17:17;DamaiyantiRindu;Peduli Sesama Sahabat Ganjar Hadirkan Posko Tanggap Bencana.. #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/OqneJYdRVL;GORONTALO;1
370;26/11/2022 17:17;hugajuka;Ganjar calon Presidenku #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/jkVAg3IvQI;GORONTALO;1
371;26/11/2022 17:12;jonycandra_;Pemimpin yang berdidaksi tinggi punya aura kerja keras dan konsistensi mengayomi rakyat yabg tinggi  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah  https://t.co/FhnGUISAcO;GORONTALO;1
372;26/11/2022 16:33;edimulyanto;@adisatya @ganjarpranowo @andrewenas @muannas_alaidid @Giring_Ganesha Yang pasti bukan 2 orang  yang ini...  Yang satu memang sudah putih Yang satu baru saja berubah putih 🤣😂🤭😋  https://t.co/Dohlu1Mxt4;GORONTALO;0
373;26/11/2022 16:32;Garbinaaa;Bawa indonesia lebih baik dengan dukung Ganjar 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Xht2tgRsC5;GORONTALO;1
374;26/11/2022 16:32;Generisaa;Ganjar pantas menjadi presiden di 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/fkopiL70a1;GORONTALO;1
375;26/11/2022 16:31;edimulyanto;@adisatya @ganjarpranowo @andrewenas @muannas_alaidid @Giring_Ganesha Boljug anak muda ...;GORONTALO;1
376;26/11/2022 16:30;collecwt;Keren !!! Langkah Sigap Atasi Dampak Gempa Cianjur !  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/cDVWVF8xfF;GORONTALO;1
377;26/11/2022 16:30;collecwt;Mantap ! Ganjar Cinta Produk Dalam Negeri !  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/aAaWjJlPZn;GORONTALO;1
378;26/11/2022 16:30;collecwt;Calon Pemimpin Hebat didampingi Pemimpin Hebat   #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/467wq465PQ;GORONTALO;1
379;26/11/2022 16:30;mderpati;Sahabat Ganjar Keren !! Peduli Sesama. #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/pvQMWbAx1b;GORONTALO;1
380;26/11/2022 16:30;collecwt;Sahabat Danjar Juga Peduli Terhadap Laut ! Mantap  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/iQ2jKDDbG7;GORONTALO;1
381;26/11/2022 16:30;mderpati;Sahabat Ganjar Bangun Posko Peduli Bencana ! #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/NFDqIy2aX2;GORONTALO;1
382;26/11/2022 16:30;collecwt;Solidaritas Relawan Ganjar Meringankan Beban Kesedihan Korban Bencana Cianjur  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/xWhaagpuT0;GORONTALO;1
383;26/11/2022 16:30;mderpati;Sahabat Ganjar Peduli ! #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Dzgcb3f3v5;GORONTALO;1
384;26/11/2022 16:30;mderpati;Sahabt Ganjar Keren !! #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/qNIiNF6GPK;GORONTALO;1
385;26/11/2022 16:05;jandanak4;Pak ganjar siap untuk negara . pak ganjar pantas jadi presiden selanjutnya !  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Rik32VXpJp;GORONTALO;1
386;26/11/2022 16:03;WarnaUngu10;kawal pak ganjar harus menjadi presiden 2024  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/sNBYzCjmsR;GORONTALO;1
387;26/11/2022 16:02;WarnaUngu10;Masyarakat banyak mendukung pak ganjar menjadi presiden .  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/UdOm1jnVqO;GORONTALO;1
388;26/11/2022 16:02;WarnaUngu10;Pak ganjar siap untuk negara . pak ganjar pantas jadi presiden selanjutnya !  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Ckz8hj4gLr;GORONTALO;1
389;26/11/2022 15:40;idaman_wanita90;Ganjar layak jadi Presiden #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/sg5Te32APV;GORONTALO;1
390;26/11/2022 15:40;idaman_wanita90;Ganjar orang yang cerdas #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/yI16shvPJ0;GORONTALO;1
391;26/11/2022 15:40;idaman_wanita90;Ganjar pemersatu bangsa #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/vAZ2moNwvy;GORONTALO;1
392;26/11/2022 15:40;idaman_wanita90;Ganjar terbai #GanjarPranowo  #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/s00pj4k6ex;GORONTALO;1
393;26/11/2022 15:40;idaman_wanita90;Ganjar selalu di hati #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/j75QsWI9nr;GORONTALO;1
394;26/11/2022 15:22;Nirman91666590;Ganjar cepat tanggap bantu korban gempa cianjur   #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/gchRtFN7L1;GORONTALO;1
395;26/11/2022 15:18;Nirman91666590;Ganjar salurkan bantuan dan bangun posko bantuan korban gempa cianjur   #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/eZCnMHfe3I;GORONTALO;1
396;26/11/2022 15:17;nadya_rahmaaa;Ganjar memang mantap #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024  https://t.co/KkyIRPAyn4;GORONTALO;1
397;26/11/2022 15:07;Darcie48710203;Ganjar sangat cocok sudaj #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/F8ogE0gr9l;GORONTALO;1
398;26/11/2022 15:06;Darcie48710203;Dukung Ganjar Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Cq0FFyWdab;GORONTALO;1
399;28/11/2022 04:36;Bella17751025;@cahedewe000 @ChusnulCh__ @arsul_sani @ganjarpranowo Ngga planga plongo,tp kenapa Jateng jadi propinsi Termiskin di Indonesia.kerja2 tp bohong 11-12;JAMBI;0
400;28/11/2022 04:34;Siqhiyat;@amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo Magelang yo ono bekas e samb*;JAMBI;0
401;27/11/2022 23:48;nalabaskara;@puspita3_eka @aniesbaswedan @Mars_Sahsa @ganjarpranowo Report yuk akunnya;JAMBI;0
402;27/11/2022 22:55;SangLangit01;@Catatan_ali7 @amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo @YaniSunarno Dalan elek nek nampak Esemka Yo ra kroso elak koq🤭;JAMBI;0
403;27/11/2022 22:54;SangLangit01;@Samudera_Estu @Catatan_ali7 @gibran_tweet @ganjarpranowo @YaniSunarno  https://t.co/N3Wkz64UKk;JAMBI;0
404;27/11/2022 22:47;Win_OnLineid;@presidenmerdeka @mayday444444 @restyca_yah @Speechless__99 @ganjarpranowo 😜🔨  🤣🤣🤣;JAMBI;0
405;27/11/2022 22:38;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Blembem? Wirun?;JAMBI;0
406;27/11/2022 22:30;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Kampung yg sebelah mana mbak?;JAMBI;0
407;27/11/2022 22:06;krezz_cool;@klliiuaaa @chokiaan @ganjarpranowo Khusnudzon aja dulu om, saya yakin kl memang benar pasti menang, silahkan dikawal oleh teman2 di jateng lewat medsos;JAMBI;1
408;27/11/2022 21:45;krezz_cool;@chokiaan @ganjarpranowo ya jalan satu2 nya cuma pembuktian di pengadilan itu aja gak ada jalan lagi dan kalaupun ada oknum ya akan terbuka dipengadilan;JAMBI;0
409;27/11/2022 20:57;27_derdor;@ganjarpranowo Rambutnya putih kata presiden;JAMBI;0
410;27/11/2022 20:49;krezz_cool;@chokiaan @ganjarpranowo Cari sendiri ya mas, yang dilakukan oleh pak suparwi sudah benar dengan melapor kepolisi karna lahan itu ada 2 nama sah, yang dipegang pak suparwi dan PU, hanya bisa diselesaikan dipengadilan, dan tinggal tunggu polisi naikan ini ke kejaksaan, skrang tnggal tunggu hasil dr polisi;JAMBI;1
411;27/11/2022 20:22;wowowow33x;cc: @ganjarpranowo @dyah_h_pratiwi  https://t.co/rjvt9SVTJ6;JAMBI;0
412;27/11/2022 20:18;daawammm;@chokiaan @ganjarpranowo Pripun Pak @ganjarpranowo;JAMBI;1
413;27/11/2022 19:08;ardhisinyoymai2;@ganjarpranowo Tugiman membikin nyaman;JAMBI;0
414;27/11/2022 18:58;Bella17751025;@ChusnulCh__ @arsul_sani @ganjarpranowo Nih Bong Buzzer dongo (Buzzer yg lain dapat aliran dana) kalau buzzer satu ini aliran dongo  https://t.co/jBoQCZlUhH;JAMBI;0
415;27/11/2022 18:12;seknasganjar;Ketua SGI DPW KALSEL : Lampu Hijau Presiden Jokowi Meskipun secara tidak langsung Sosok Pemimpin itu adalah Bapak Ganjar Pranowo  @jokowi  @ganjarpranowo  https://t.co/EP8ZX1wkio;JAMBI;1
416;27/11/2022 17:37;dikajohn;@gamalharisST @ganjarpranowo qubro siswo aja;JAMBI;1
417;27/11/2022 17:03;PRABUOOOO9;@LekMarteg @ganjarpranowo Mantap 👍❤️🇮🇩;JAMBI;1
418;27/11/2022 16:56;Karyanti8;@ganjarpranowo Waah kok tambah muda dan ganteng,dahi gak ada kerutan  Berarti gak masuk kriteria pak Jokowi dong;JAMBI;0
419;27/11/2022 16:56;nanda_nyz;@ganjarpranowo @veri_setiant_ kok koyok ono sing bedo;JAMBI;0
420;27/11/2022 16:49;Apin_Deva;@ganjarpranowo Donge di warna silver pak;JAMBI;0
421;27/11/2022 16:10;BuchroniK;@ganjarpranowo Berani bersaing?  https://t.co/hOnf4TNaZJ;JAMBI;0
422;27/11/2022 16:08;IgnatioDee;@ganjarpranowo Maskeran daun Binahong, biar kinclong Pak @ganjarpranowo 😀😀😀🙏;JAMBI;0
423;27/11/2022 16:02;s4niesolo;@ganjarpranowo Ngenomi...calon ikih...kudu dadi;JAMBI;1
424;27/11/2022 15:48;Jay_Riesman66;@baroesy @ganjarpranowo @aniesbaswedan Memang @aniesbaswedan teruji ngibulnya.  Coba @baroesy tunjukkan di mana Lab. Covid yg dibuat @aniesbaswedan? Juga mana robot pemadam kebakaran? Lalu mana RS Covid buatan @aniesbaswedan?;JAMBI;0
425;27/11/2022 15:30;AhyariMohammad;@ganjarpranowo sehat slalu pak ganjar;JAMBI;1
426;27/11/2022 15:29;ganjarmilenial4;Ganjar milenial center Koordinator wilayah Jabodetabek @edyfaaa @ganjar_center @ganjarpranowo  #ganjarmilenialcenterjabodetabek #ganjarpranowofor2024 semangat mengabdi membangun negeri 🇮🇩  https://t.co/ux02hg4BBb;JAMBI;1
427;27/11/2022 15:25;nongandah;Terima kasih Pak @ganjarpranowo, idolaku❤ Dukungan ini sangat berarti bagi saudara kita yang sedang berjuang bertahan. Industri air minum isi ulang terbukti dapat bertahan melewati masa-masa sulit. Ayo kita saling support dan bantu 🙏🙏;JAMBI;1
428;27/11/2022 15:21;Saadah90848620;@ganjarpranowo Keren banget PK Ganjar 👍;JAMBI;1
429;27/11/2022 14:36;S4N_W1B1;Deklarasi Ulama Se Jambi Dukung Pak @ganjarpranowo  Jadi Presiden 2024 - 2029.  Para Ulama Menilai @ganjarpranowo Bisa Membawa Indonesia Menuju Lebih Baik.  👍👍❤️🇮🇩  https://t.co/qmGIHtYROi;JAMBI;1
430;27/11/2022 14:32;miakcikar;Sampai sektor pendidikan jadi perhatian serius Ganjar Pranowo. #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Fe1F8fdbvo;JAMBI;1
431;27/11/2022 14:31;miakcikar;Ganjar luar biasa bantu masyarakat. #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/I90iRrHRNd;JAMBI;1
432;27/11/2022 14:24;PRABUOOOO9;@LekMarteg @ganjarpranowo Ganjar siji Ganjar Kabih,❤️👍 Kembali ke rumah tua,Jawa timur siap hijaukan @ganjarpranowo  #GanjaristIndonesia ❤️🇮🇩;JAMBI;1
433;27/11/2022 13:56;asalexist;@TonnyOPondaag @ganjarpranowo Yg sebelah kakek Sugiono ya. 🤣;JAMBI;0
434;27/11/2022 13:50;Mahendr95834513;@ganjarpranowo Ganteng pol pak😁;JAMBI;1
435;27/11/2022 13:47;yuniot_piliang;Inilah kisi-kisi calon presiden terbaik 2024😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/gWHLTz5N7R;JAMBI;1
436;27/11/2022 13:47;yuniot_piliang;Ulama se-Jambi mendukung Ganjar sebagai presiden 2024😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/yDcvHhQzSE;JAMBI;1
437;27/11/2022 13:47;yuniot_piliang;kisi-kisi presiden 2024, masyarakat yakin ini adalah yang terbaik😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/2UJ8lDkeGr;JAMBI;1
438;27/11/2022 13:47;yuniot_piliang;Masyarakat juga pasti mengerti dan menyetujui akan pernyataan ini😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Pa45GjPXRD;JAMBI;1
439;27/11/2022 13:47;yuniot_piliang;Jokowi beberkan presiden terbaik 2024😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/VdNjwFm65U;JAMBI;1
440;27/11/2022 13:47;yuniot_piliang;Ganjar sangat cocok dan ideal sebagai presiden 2024🥰😍🫰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/89fW9S81eu;JAMBI;1
441;27/11/2022 13:46;yuniot_piliang;Ganjar muliakan para guru-guru🥰😍🫰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/RKRLGBiN5c;JAMBI;1
442;27/11/2022 13:45;yuniot_piliang;Ganjar dan Jokowi memiliki karakter dan perilaku baik🥰😍🫰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/zuspt9gPdy;JAMBI;1
443;27/11/2022 13:44;Saethea3;@ganjarpranowo Ini Pak @ganjarpranowo ✂️ 😄🙆  https://t.co/L0foja4MKp;JAMBI;0
444;28/11/2022 04:36;Bella17751025;@cahedewe000 @ChusnulCh__ @arsul_sani @ganjarpranowo Ngga planga plongo,tp kenapa Jateng jadi propinsi Termiskin di Indonesia.kerja2 tp bohong 11-12;JAWA BARAT;0
445;28/11/2022 04:34;Siqhiyat;@amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo Magelang yo ono bekas e samb*;JAWA BARAT;0
446;27/11/2022 23:48;nalabaskara;@puspita3_eka @aniesbaswedan @Mars_Sahsa @ganjarpranowo Report yuk akunnya;JAWA BARAT;0
447;27/11/2022 22:55;SangLangit01;@Catatan_ali7 @amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo @YaniSunarno Dalan elek nek nampak Esemka Yo ra kroso elak koq🤭;JAWA BARAT;0
448;27/11/2022 22:54;SangLangit01;@Samudera_Estu @Catatan_ali7 @gibran_tweet @ganjarpranowo @YaniSunarno  https://t.co/N3Wkz64UKk;JAWA BARAT;0
449;27/11/2022 22:47;Win_OnLineid;@presidenmerdeka @mayday444444 @restyca_yah @Speechless__99 @ganjarpranowo 😜🔨  🤣🤣🤣;JAWA BARAT;0
450;27/11/2022 22:38;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Blembem? Wirun?;JAWA BARAT;0
451;27/11/2022 22:30;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Kampung yg sebelah mana mbak?;JAWA BARAT;0
